protein1 protein2 neighborhood fusion cooccurence coexpression experimental database textmining combined_score
4932.YAR019C 4932.YPL209C 0 0 0 83 296 0 172 419
4932.YAR019C 4932.YAL047C 0 0 0 0 0 0 482 482
4932.YAR019C 4932.YBR156C 0 0 0 0 296 0 610 713
4932.YAR019C 4932.YKL203C 0 0 0 75 88 0 536 575
4932.YAR019C 4932.YHR030C 0 0 0 45 394 0 104 436
4932.YAR019C 4932.YNL126W 0 0 0 178 0 0 104 232
4932.YAR019C 4932.YPL127C 0 0 0 0 0 0 188 188
4932.YAR019C 4932.YNL217W 0 0 0 42 188 0 60 204
4932.YAR019C 4932.YHR107C 0 0 0 0 0 0 539 539
4932.YAR019C 4932.YDL234C 0 0 0 113 108 0 46 179
4932.YAR019C 4932.YDR130C 0 0 0 0 0 0 533 533
4932.YAR019C 4932.YEL013W 0 0 0 202 0 0 0 202
4932.YAR019C 4932.YDL064W 0 0 0 0 212 0 45 215
4932.YAR019C 4932.YJL106W 0 0 0 56 0 0 178 191
4932.YAR019C 4932.YKL010C 0 0 0 86 111 0 67 175
4932.YAR019C 4932.YHR115C 0 0 0 75 0 0 134 164
4932.YAR019C 4932.YLR310C 0 0 0 116 0 0 371 420
4932.YAR019C 4932.YAL051W 0 0 0 162 0 0 220 318
4932.YAR019C 4932.YNL088W 0 0 0 77 0 0 359 383
4932.YAR019C 4932.YBL016W 0 0 0 45 300 0 134 371
4932.YAR019C 4932.YIL042C 0 0 0 117 0 0 137 205
4932.YAR019C 4932.YLR433C 0 0 0 57 267 0 60 293
4932.YAR019C 4932.YHR023W 0 0 0 71 492 0 722 857
4932.YAR019C 4932.YPL152W 0 0 0 0 190 0 48 195
4932.YAR019C 4932.YNL152W 0 0 0 0 64 0 511 522
4932.YAR019C 4932.YDR059C 0 0 0 0 268 0 75 293
4932.YAR019C 4932.YDR075W 0 0 0 77 147 0 60 195
4932.YAR019C 4932.YKR031C 0 0 0 55 273 0 45 286
4932.YAR019C 4932.YHR186C 0 0 0 173 0 0 0 173
4932.YAR019C 4932.YPL026C 0 0 0 47 145 0 83 188
4932.YAR019C 4932.YFL042C 0 0 0 56 0 0 225 237
4932.YAR019C 4932.YJL164C 0 0 0 57 120 0 60 152
4932.YAR019C 4932.YKL022C 0 0 0 50 0 0 539 544
4932.YAR019C 4932.YAL016W 0 0 0 102 0 0 112 169
4932.YAR019C 4932.YLR248W 0 0 0 95 0 0 103 153
4932.YAR019C 4932.YNL271C 0 0 0 115 314 0 227 489
4932.YAR019C 4932.YDL017W 0 0 0 53 585 0 495 784
4932.YAR019C 4932.YCL018W 0 0 0 0 0 0 483 483
4932.YAR019C 4932.YBL097W 0 0 0 78 0 0 140 173
4932.YAR019C 4932.YFL047W 0 0 0 0 0 0 157 157
4932.YAR019C 4932.YDL003W 0 0 0 0 0 0 450 450
4932.YAR019C 4932.YFR031C 0 0 0 119 358 0 190 501
4932.YAR019C 4932.YOR360C 0 0 0 0 560 0 0 560
4932.YAR019C 4932.YKR091W 0 0 0 0 60 0 210 225
4932.YAR019C 4932.YCR079W 0 0 0 74 110 0 109 201
4932.YAR019C 4932.YOR202W 0 0 0 0 0 0 195 195
4932.YAR019C 4932.YOR256C 0 0 0 0 0 0 161 161
4932.YAR019C 4932.YAR018C 0 0 0 48 0 0 145 151
4932.YAR019C 4932.YDR478W 0 0 0 0 581 0 0 581
4932.YAR019C 4932.YDR523C 0 0 0 49 264 0 150 354
4932.YAR019C 4932.YPR165W 0 0 0 0 182 0 99 231
4932.YAR019C 4932.YIL091C 0 0 0 0 0 0 260 260
4932.YAR019C 4932.YBL003C 0 0 0 0 0 0 221 221
4932.YAR019C 4932.YGR230W 0 0 0 0 808 0 190 837
4932.YAR019C 4932.YDR388W 0 0 0 56 0 0 397 406
4932.YAR019C 4932.YMR001C-A 0 0 0 0 173 0 0 173
4932.YAR019C 4932.YOR014W 0 0 0 0 263 0 202 387
4932.YAR019C 4932.YPL213W 0 0 0 57 168 0 60 198
4932.YAR019C 4932.YHR135C 0 0 0 56 99 0 116 182
4932.YAR019C 4932.YLL024C 0 0 0 0 167 0 81 201
4932.YAR019C 4932.YIL131C 0 0 0 0 64 0 515 526
4932.YAR019C 4932.YCL004W 0 0 0 0 185 0 0 185
4932.YAR019C 4932.YKL193C 0 0 0 55 197 0 60 224
4932.YAR019C 4932.YML065W 0 0 0 117 57 0 62 150
4932.YAR019C 4932.YER032W 0 0 0 0 0 0 177 177
4932.YAR019C 4932.YDR113C 0 0 0 0 560 0 698 861
4932.YAR019C 4932.YIL033C 0 0 0 57 0 0 437 446
4932.YAR019C 4932.YHR184W 0 0 0 0 0 0 161 161
4932.YAR019C 4932.YNR031C 0 0 0 48 153 0 147 252
4932.YAR019C 4932.YNL267W 0 0 0 75 67 0 132 185
4932.YAR019C 4932.YMR037C 0 0 0 56 95 0 85 150
4932.YAR019C 4932.YGL219C 0 0 0 199 0 0 0 199
4932.YAR019C 4932.YOR353C 0 0 0 65 168 0 126 260
4932.YAR019C 4932.YDL006W 0 0 0 74 123 0 109 214
4932.YAR019C 4932.YBL088C 0 0 0 56 0 0 154 167
4932.YAR019C 4932.YGR140W 0 0 0 0 0 0 274 274
4932.YAR019C 4932.YLR149C 0 0 0 207 0 0 0 207
4932.YAR019C 4932.YGL058W 0 0 0 0 212 0 56 225
4932.YAR019C 4932.YGR188C 0 0 0 0 0 0 165 165
4932.YAR019C 4932.YPL124W 0 0 0 0 445 0 255 568
4932.YAR019C 4932.YDL102W 0 0 0 114 0 0 134 199
4932.YAR019C 4932.YGR092W 0 0 0 53 843 800 452 981
4932.YAR019C 4932.YLR229C 0 0 0 0 120 0 387 437
4932.YAR019C 4932.YER107C 0 0 0 0 202 0 0 202
4932.YAR019C 4932.YIL153W 0 0 0 0 161 0 0 161
4932.YAR019C 4932.YNL098C 0 0 0 46 379 0 283 538
4932.YAR019C 4932.YLR240W 0 0 0 75 67 0 140 192
4932.YAR019C 4932.YDL140C 0 0 0 53 536 0 55 548
4932.YAR019C 4932.YJR053W 0 0 0 0 0 0 881 881
4932.YAR019C 4932.YOR195W 0 0 0 0 808 0 680 935
4932.YAR019C 4932.YGR173W 0 0 0 0 662 0 0 662
4932.YAR019C 4932.YMR199W 0 0 0 52 536 0 112 575
4932.YAR019C 4932.YHR079C 0 0 0 77 231 0 138 335
4932.YAR019C 4932.YHR114W 0 0 0 45 103 0 125 185
4932.YAR019C 4932.YLR167W 0 0 0 0 187 0 66 208
4932.YAR019C 4932.YGR123C 0 0 0 42 147 0 218 305
4932.YAR019C 4932.YMR198W 0 0 0 0 0 0 260 260
4932.YAR019C 4932.YCL024W 0 0 0 47 106 0 130 194
4932.YAR019C 4932.YOL069W 0 0 0 0 0 0 196 196
4932.YAR019C 4932.YPL240C 0 0 0 0 232 0 118 294
4932.YAR019C 4932.YLL019C 0 0 0 95 96 0 104 203
4932.YAR019C 4932.YDR177W 0 0 0 56 212 0 45 227
4932.YAR019C 4932.YDR407C 0 0 0 52 0 0 224 232
4932.YAR019C 4932.YNL166C 0 0 0 0 0 0 297 297
4932.YAR019C 4932.YOL045W 0 0 0 77 196 0 57 239
4932.YAR019C 4932.YOR233W 0 0 0 47 160 0 375 456
4932.YAR019C 4932.YDL220C 0 0 0 0 662 0 531 834
4932.YAR019C 4932.YNL189W 0 0 0 42 297 0 0 297
4932.YAR019C 4932.YLR113W 0 0 0 45 276 0 130 346
4932.YAR019C 4932.YHR152W 0 0 0 0 808 0 807 961
4932.YAR019C 4932.YBR017C 0 0 0 0 560 0 195 630
4932.YAR019C 4932.YPL146C 0 0 0 0 0 0 209 209
4932.YAR019C 4932.YER167W 0 0 0 0 0 0 515 515
4932.YAR019C 4932.YHL007C 0 0 0 0 378 0 207 486
4932.YAR019C 4932.YBR138C 0 0 0 0 0 0 446 446
4932.YAR019C 4932.YKR010C 0 0 0 0 560 0 87 581
4932.YAR019C 4932.YER011W 0 0 0 0 0 0 169 169
4932.YAR019C 4932.YOR339C 0 0 0 0 212 0 56 225
4932.YAR019C 4932.YFR028C 0 0 0 53 830 0 981 996
4932.YAR019C 4932.YHR119W 0 0 0 45 197 0 143 285
4932.YAR019C 4932.YDR265W 0 0 0 0 0 0 309 309
4932.YAR019C 4932.YKL161C 0 0 0 45 276 0 115 335
4932.YAR019C 4932.YHR169W 0 0 0 0 639 0 42 639
4932.YAR019C 4932.YJR089W 0 0 0 0 267 0 54 276
4932.YAR019C 4932.YHR064C 0 0 0 0 153 0 0 153
4932.YAR019C 4932.YNL241C 0 0 0 0 61 0 142 159
4932.YAR019C 4932.YLR145W 0 0 0 0 0 0 194 194
4932.YAR019C 4932.YCR073C 0 0 0 48 204 0 147 297
4932.YAR019C 4932.YDR477W 0 0 0 47 106 0 91 158
4932.YAR019C 4932.YER177W 0 0 0 0 268 0 49 274
4932.YAR019C 4932.YJR036C 0 0 0 80 111 0 67 170
4932.YAR019C 4932.YDL134C 0 0 0 42 188 0 71 214
4932.YAR019C 4932.YBL002W 0 0 0 42 0 0 210 211
4932.YAR019C 4932.YLR043C 0 0 0 45 62 900 0 902
4932.YAR019C 4932.YDR457W 0 0 0 57 111 0 241 308
4932.YAR019C 4932.YFL009W 0 0 0 42 117 0 267 325
4932.YAR019C 4932.YDR225W 0 0 0 0 0 0 209 209
4932.YAR019C 4932.YPR120C 0 0 0 52 0 0 686 689
4932.YAR019C 4932.YKL079W 0 0 0 48 112 0 115 187
4932.YAR019C 4932.YIL106W 0 0 0 0 599 800 945 995
4932.YAR019C 4932.YNL209W 0 0 0 0 167 0 0 167
4932.YAR019C 4932.YLR079W 0 0 0 0 808 0 773 954
4932.YAR019C 4932.YDR092W 0 0 0 0 268 0 75 293
4932.YAR019C 4932.YIL006W 0 0 0 137 60 0 0 154
4932.YAR019C 4932.YGR184C 0 0 0 77 0 0 126 158
4932.YAR019C 4932.YKL127W 0 0 0 0 0 0 161 161
4932.YAR019C 4932.YDR217C 0 0 0 0 0 0 234 234
4932.YAR019C 4932.YOR090C 0 0 0 182 110 0 83 274
4932.YAR019C 4932.YNR019W 0 0 0 195 0 0 81 228
4932.YAR019C 4932.YBL075C 0 0 0 0 153 0 0 153
4932.YAR019C 4932.YAR015W 0 0 0 0 0 0 276 276
4932.YAR019C 4932.YIL159W 0 0 0 115 0 0 88 158
4932.YAR019C 4932.YOR038C 0 0 0 112 0 0 149 212
4932.YAR019C 4932.YAL021C 0 0 0 48 44 0 552 556
4932.YAR019C 4932.YLR013W 0 0 0 0 0 0 158 158
4932.YAR019C 4932.YPL038W 0 0 0 56 95 0 86 151
4932.YAR019C 4932.YNL074C 0 0 0 0 0 0 229 229
4932.YAR019C 4932.YAL017W 0 0 0 105 244 0 57 308
4932.YAR019C 4932.YFR021W 0 0 0 146 0 0 55 158
4932.YAR019C 4932.YOR122C 0 0 0 0 0 0 247 247
4932.YAR019C 4932.YBR140C 0 0 0 95 0 0 114 164
4932.YAR019C 4932.YOR058C 0 0 0 0 60 0 394 406
4932.YAR019C 4932.YER111C 0 0 0 44 70 0 682 692
4932.YAR019C 4932.YBR160W 0 0 0 53 56 0 300 320
4932.YAR019C 4932.YLL006W 0 0 0 175 0 0 0 175
4932.YAR019C 4932.YKL166C 0 0 0 57 133 0 47 153
4932.YAR019C 4932.YHR158C 0 0 0 57 0 0 166 180
4932.YAR019C 4932.YEL032W 0 0 0 116 57 0 81 167
4932.YAR019C 4932.YPL267W 0 0 0 0 0 0 297 297
4932.YAR019C 4932.YBL034C 0 0 0 0 0 0 195 195
4932.YAR019C 4932.YPR141C 0 0 0 49 112 0 277 336
4932.YAR019C 4932.YCR088W 0 0 0 0 0 0 171 171
4932.YAR019C 4932.YLR131C 0 0 0 56 111 0 482 527
4932.YAR019C 4932.YMR076C 0 0 0 57 0 0 220 233
4932.YAR019C 4932.YAL005C 0 0 0 0 153 0 0 153
4932.YAR019C 4932.YJL074C 0 0 0 57 0 0 228 240
4932.YAR019C 4932.YHR176W 0 0 0 0 270 0 0 270
4932.YAR019C 4932.YLR314C 0 0 0 0 0 0 615 615
4932.YAR019C 4932.YJR033C 0 0 0 210 0 0 0 210
4932.YAR019C 4932.YGL212W 0 0 0 57 0 0 194 207
4932.YAR019C 4932.YDR274C 0 0 0 0 0 0 252 252
4932.YAR019C 4932.YDR007W 0 0 0 0 0 0 276 276
4932.YAR019C 4932.YNL233W 0 0 0 0 0 0 219 219
4932.YAR019C 4932.YCL014W 0 0 0 0 0 0 193 193
4932.YAR019C 4932.YKL190W 0 0 0 56 57 0 224 248
4932.YAR019C 4932.YPR161C 0 0 0 57 0 0 142 156
4932.YAR019C 4932.YPL113C 0 0 0 0 179 0 0 179
4932.YAR019C 4932.YDR224C 0 0 0 42 0 0 192 193
4932.YAR019C 4932.YGL185C 0 0 0 0 179 0 0 179
4932.YAR019C 4932.YGL095C 0 0 0 234 0 0 0 234
4932.YAR019C 4932.YGL086W 0 0 0 0 585 0 0 585
4932.YAR019C 4932.YOL111C 0 0 0 0 114 0 164 227
4932.YAR019C 4932.YDR351W 0 0 0 0 0 0 169 169
4932.YAR019C 4932.YAL040C 0 0 0 52 536 0 544 782
4932.YAR019C 4932.YBL035C 0 0 0 42 0 0 229 229
4932.YAR019C 4932.YHR061C 0 0 0 0 0 0 357 357
4932.YAR019C 4932.YML096W 0 0 0 0 0 0 196 196
4932.YAR019C 4932.YAL048C 0 0 0 98 120 0 57 186
4932.YAR019C 4932.YPL249C 0 0 0 96 108 0 45 162
4932.YAR019C 4932.YIL138C 0 0 0 0 182 0 62 200
4932.YAR019C 4932.YPR163C 0 0 0 0 195 0 46 199
4932.YAR019C 4932.YPL187W 0 0 0 0 0 0 808 808
4932.YAR019C 4932.YER089C 0 0 0 74 110 0 109 201
4932.YAR019C 4932.YLR096W 0 0 0 47 106 0 111 176
4932.YAR019C 4932.YOR160W 0 0 0 0 297 0 93 335
4932.YAR019C 4932.YDL155W 0 0 0 52 0 0 447 453
4932.YAR019C 4932.YCR048W 0 0 0 195 0 0 0 195
4932.YAR019C 4932.YGR109C 0 0 0 52 0 0 578 583
4932.YAR019C 4932.YLR452C 0 0 0 0 120 0 77 153
4932.YAR019C 4932.YNL274C 0 0 0 0 179 0 0 179
4932.YAR019C 4932.YNL102W 0 0 0 148 0 0 194 283
4932.YAR019C 4932.YNL154C 0 0 0 56 99 0 128 194
4932.YAR019C 4932.YGR130C 0 0 0 0 0 0 173 173
4932.YAR019C 4932.YDL188C 0 0 0 42 188 0 60 204
4932.YAR019C 4932.YDL161W 0 0 0 134 0 0 71 161
4932.YAR019C 4932.YER125W 0 0 0 57 161 0 73 203
4932.YAR019C 4932.YDR054C 0 0 0 0 212 0 348 464
4932.YAR019C 4932.YDL126C 0 0 0 46 118 0 110 185
4932.YAR019C 4932.YHR076W 0 0 0 74 110 0 66 163
4932.YAR019C 4932.YLR455W 0 0 0 0 198 0 0 198
4932.YAR019C 4932.YKR054C 0 0 0 55 0 0 532 538
4932.YAR019C 4932.YPL155C 0 0 0 76 201 0 51 239
4932.YAR019C 4932.YHR103W 0 0 0 0 0 0 190 190
4932.YAR019C 4932.YHR102W 0 0 0 49 181 900 149 924
4932.YAR019C 4932.YPR119W 0 0 0 52 808 0 884 977
4932.YAR019C 4932.YMR043W 0 0 0 0 0 0 691 691
4932.YAR019C 4932.YER020W 0 0 0 57 120 0 66 157
4932.YAR019C 4932.YCR027C 0 0 0 46 120 0 110 187
4932.YAR019C 4932.YBR294W 0 0 0 56 0 0 143 156
4932.YAR019C 4932.YNL161W 0 0 0 48 269 0 199 394
4932.YAR019C 4932.YMR001C 0 0 0 96 838 0 411 906
4932.YAR019C 4932.YJR112W 0 0 0 0 0 0 229 229
4932.YAR019C 4932.YDR293C 0 0 0 52 132 0 308 380
4932.YAR019C 4932.YGL163C 0 0 0 57 0 0 159 173
4932.YAR019C 4932.YKL101W 0 0 0 0 445 0 220 549
4932.YAR019C 4932.YFL037W 0 0 0 0 0 0 313 313
4932.YAR019C 4932.YOR231W 0 0 0 48 552 0 124 594
4932.YAR019C 4932.YPL256C 0 0 0 52 0 0 160 170
4932.YAR019C 4932.YFL034C-B 0 0 0 0 279 0 379 533
4932.YAR019C 4932.YDR151C 0 0 0 0 268 0 54 277
4932.YAR019C 4932.YNL197C 0 0 0 0 207 0 236 368
4932.YAR019C 4932.YOR362C 0 0 0 0 0 0 169 169
4932.YAR019C 4932.YJR076C 0 0 0 0 0 0 445 445
4932.YAR019C 4932.YDR014W 0 0 0 0 0 0 163 163
4932.YAR019C 4932.YJL194W 0 0 0 226 808 0 574 931
4932.YAR019C 4932.YJL173C 0 0 0 0 0 0 161 161
4932.YAR019C 4932.YMR205C 0 0 0 0 218 0 0 218
4932.YAR019C 4932.YER173W 0 0 0 78 585 0 112 630
4932.YAR019C 4932.YIL095W 0 0 0 73 99 0 171 247
4932.YAR019C 4932.YML057W 0 0 0 57 292 0 60 317
4932.YAR019C 4932.YEL061C 0 0 0 59 592 0 483 784
4932.YAR019C 4932.YBR097W 0 0 0 79 0 0 161 195
4932.YAR019C 4932.YHR166C 0 0 0 97 64 0 572 606
4932.YAR019C 4932.YIL118W 0 0 0 0 120 0 95 169
4932.YAR019C 4932.YPR149W 0 0 0 0 0 0 211 211
4932.YAR019C 4932.YML016C 0 0 0 50 147 0 61 172
4932.YAR019C 4932.YBL056W 0 0 0 74 110 0 109 201
4932.YAR019C 4932.YLR223C 0 0 0 201 0 0 0 201
4932.YAR019C 4932.YCR038C 0 0 0 116 0 0 80 152
4932.YAR019C 4932.YDR168W 0 0 0 0 583 0 119 616
4932.YAR019C 4932.YLR136C 0 0 0 0 268 0 54 277
4932.YAR019C 4932.YDL034W 0 0 0 0 0 0 459 459
4932.YAR019C 4932.YDR328C 0 0 0 0 116 0 198 261
4932.YAR019C 4932.YOR372C 0 0 0 0 0 0 540 540
4932.YAR019C 4932.YJL057C 0 0 0 95 99 0 84 188
4932.YAR019C 4932.YBR020W 0 0 0 134 0 0 532 577
4932.YAR019C 4932.YHR099W 0 0 0 115 67 0 90 183
4932.YAR019C 4932.YDR173C 0 0 0 78 0 0 307 333
4932.YAR019C 4932.YDL028C 0 0 0 0 65 0 152 174
4932.YAR019C 4932.YBL023C 0 0 0 115 0 0 95 164
4932.YAR019C 4932.YDR110W 0 0 0 0 0 0 297 297
4932.YAR019C 4932.YDL089W 0 0 0 0 0 0 169 169
4932.YAR019C 4932.YJL187C 0 0 0 0 0 0 314 314
4932.YAR019C 4932.YDL224C 0 0 0 0 207 0 236 368
4932.YAR019C 4932.YPL153C 0 0 0 0 0 0 232 232
4932.YAR019C 4932.YMR139W 0 0 0 95 196 0 103 290
4932.YAR019C 4932.YDL047W 0 0 0 42 276 0 93 317
4932.YAR019C 4932.YLR210W 0 0 0 52 0 0 645 649
4932.YAR019C 4932.YGR052W 0 0 0 47 160 0 48 171
4932.YAR019W-A 4932.YAR019C 0 0 0 0 0 0 788 788
4932.YAR020C 4932.YOR011W 0 0 0 237 0 0 395 518
4932.YAR020C 4932.YDR455C 0 0 0 0 274 0 0 274
4932.YAR020C 4932.YGR159C 0 0 0 0 0 0 152 152
4932.YAR020C 4932.YLR228C 0 0 0 0 0 0 159 159
4932.YAR020C 4932.YLR327C 0 0 0 0 0 0 392 392
4932.YAR020C 4932.YIR033W 0 0 0 0 0 0 273 273
4932.YAR020C 4932.YNR066C 0 0 0 0 0 0 680 680
4932.YAR020C 4932.YFL010C 0 0 0 0 0 0 480 480
4932.YAR020C 4932.YER063W 0 0 0 0 0 0 512 512
4932.YAR020C 4932.YKR052C 0 0 0 0 0 0 297 297
4932.YAR020C 4932.YNR076W 0 0 0 900 0 0 53 901
4932.YAR020C 4932.YJL033W 0 0 0 0 0 0 355 355
4932.YAR020C 4932.YAL012W 0 0 0 0 0 0 220 220
4932.YAR020C 4932.YGL039W 0 0 0 0 0 0 215 215
4932.YAR020C 4932.YHR146W 0 0 0 0 0 0 534 534
4932.YAR020C 4932.YBR008C 0 0 0 0 0 0 151 151
4932.YAR020C 4932.YBL029C-A 0 0 0 0 0 0 539 539
4932.YAR020C 4932.YMR155W 0 0 0 0 214 0 0 214
4932.YAR020C 4932.YGL222C 0 0 0 0 0 0 392 392
4932.YAR020C 4932.YIL011W 0 0 0 237 0 0 0 237
4932.YAR020C 4932.YGR180C 0 0 0 0 0 0 292 292
4932.YAR020C 4932.YBL054W 0 0 0 0 0 0 252 252
4932.YAR020C 4932.YEL049W 0 0 0 861 0 0 63 864
4932.YAR020C 4932.YBR195C 0 0 0 0 0 0 330 330
4932.YAR020C 4932.YPL171C 0 0 0 0 0 0 150 150
4932.YAR020C 4932.YHR178W 0 0 0 0 0 0 304 304
4932.YAR020C 4932.YKR076W 0 0 0 0 62 0 336 350
4932.YAR020C 4932.YKL151C 0 0 0 0 0 0 450 450
4932.YAR020C 4932.YIL013C 0 0 0 165 0 0 96 212
4932.YAR020C 4932.YNL186W 0 0 0 0 0 0 290 290
4932.YAR020C 4932.YKL224C 0 0 0 868 0 0 0 868
4932.YAR020C 4932.YLL025W 0 0 0 876 0 0 58 878
4932.YAR020C 4932.YJR150C 0 0 0 266 0 0 59 280
4932.YAR020C 4932.YGR281W 0 0 0 0 0 0 196 196
4932.YAR020C 4932.YOR065W 0 0 0 0 0 0 195 195
4932.YAR020C 4932.YDR098C 0 0 0 0 0 0 276 276
4932.YAR020C 4932.YAL068C 0 0 0 514 0 0 0 514
4932.YAR020C 4932.YBR301W 0 0 0 905 0 0 0 905
4932.YAR020C 4932.YOR362C 0 0 0 0 0 0 390 390
4932.YAR020C 4932.YJL105W 0 0 0 173 0 0 0 173
4932.YAR020C 4932.YGR014W 0 0 0 0 0 0 196 196
4932.YAR020C 4932.YOR247W 0 0 0 0 0 0 481 481
4932.YAR020C 4932.YDL079C 0 0 0 0 0 0 392 392
4932.YAR020C 4932.YAL032C 0 0 0 0 0 0 445 445
4932.YAR020C 4932.YIL176C 0 0 0 906 0 0 54 907
4932.YAR020C 4932.YDR044W 0 0 0 0 0 0 309 309
4932.YAR020C 4932.YGR071C 0 0 0 0 0 0 229 229
4932.YAR020C 4932.YOR163W 0 0 0 0 0 0 481 481
4932.YAR020C 4932.YMR226C 0 0 0 0 0 0 194 194
4932.YAR020C 4932.YHR081W 0 0 0 0 0 0 309 309
4932.YAR020C 4932.YKL150W 0 0 0 0 0 0 150 150
4932.YAR020C 4932.YKL032C 0 0 0 0 0 0 309 309
4932.YAR020C 4932.YJR047C 0 0 0 0 0 0 357 357
4932.YAR020C 4932.YJL070C 0 0 0 0 667 0 0 667
4932.YAR020C 4932.YLR061W 0 0 0 0 0 0 333 333
4932.YAR020C 4932.YOR009W 0 0 0 746 0 0 445 853
4932.YAR020C 4932.YIR041W 0 0 0 904 0 0 0 904
4932.YAR020C 4932.YEL039C 0 0 0 0 0 0 228 228
4932.YAR020C 4932.YHL046C 0 0 0 732 0 0 0 732
4932.YAR020C 4932.YOR062C 0 0 0 0 0 0 610 610
4932.YAR020C 4932.YHL001W 0 0 0 0 0 0 359 359
4932.YAR020C 4932.YGR126W 0 0 0 0 0 0 617 617
4932.YAR020C 4932.YCR104W 0 0 0 928 0 0 53 928
4932.YAR020C 4932.YDL024C 0 0 0 0 0 0 192 192
4932.YAR020C 4932.YFR017C 0 0 0 0 0 0 371 371
4932.YAR020C 4932.YNL231C 0 0 0 0 0 0 298 298
4932.YAR020C 4932.YDR542W 0 0 0 791 0 0 0 791
4932.YAR020C 4932.YHR210C 0 0 0 0 0 0 610 610
4932.YAR020C 4932.YMR325W 0 0 0 923 0 0 0 923
4932.YAR020C 4932.YIL034C 0 0 0 0 0 0 359 359
4932.YAR020C 4932.YLL064C 0 0 0 766 0 0 53 769
4932.YAR020C 4932.YHR170W 0 0 0 0 0 0 224 224
4932.YAR020C 4932.YIR038C 0 0 0 0 0 0 480 480
4932.YAR020C 4932.YOL161C 0 0 0 733 0 0 0 733
4932.YAR020C 4932.YLR461W 0 0 0 891 0 0 58 893
4932.YAR020C 4932.YLR092W 0 0 0 0 0 0 337 337
4932.YAR020C 4932.YCL031C 0 0 0 0 0 0 375 375
4932.YAR020C 4932.YJL223C 0 0 0 911 0 0 54 912
4932.YAR020C 4932.YIR028W 0 0 0 0 0 0 194 194
4932.YAR020C 4932.YGL055W 0 0 0 0 0 0 191 191
4932.YAR020C 4932.YPL021W 0 0 0 0 0 0 653 653
4932.YAR020C 4932.YHR053C 0 0 0 0 0 0 153 153
4932.YAR020C 4932.YLR146W-A 0 0 0 0 0 0 376 376
4932.YAR020C 4932.YBR222C 0 0 0 0 274 0 0 274
4932.YAR020C 4932.YGL261C 0 0 0 798 0 0 0 798
4932.YAR020C 4932.YBR247C 0 0 0 0 0 0 272 272
4932.YAR020C 4932.YBL009W 0 0 0 0 277 0 514 633
4932.YAR020C 4932.YML028W 0 0 0 0 0 0 169 169
4932.YAR020C 4932.YLR037C 0 0 0 891 0 0 53 892
4932.YAR020C 4932.YOR010C 0 0 0 99 0 0 615 638
4932.YAR020C 4932.YIL066C 0 0 0 202 0 0 0 202
4932.YAR020C 4932.YOL015W 0 0 0 0 0 0 173 173
4932.YAR020C 4932.YCR018C 0 0 0 0 0 0 355 355
4932.YAR020C 4932.YML058W 0 0 0 0 0 0 220 220
4932.YAR020C 4932.YOR031W 0 0 0 0 0 0 394 394
4932.YAR020C 4932.YJR120W 0 0 0 0 0 0 610 610
4932.YAR020C 4932.YPR071W 0 0 0 0 0 0 371 371
4932.YAR020C 4932.YJR108W 0 0 0 0 0 0 229 229
4932.YAR020C 4932.YJR151C 0 0 0 172 0 0 62 190
4932.YAR020C 4932.YFL020C 0 0 0 988 0 0 57 988
4932.YAR020C 4932.YOR129C 0 0 0 0 0 0 295 295
4932.YAR020C 4932.YNL269W 0 0 0 0 0 0 151 151
4932.YAR020C 4932.YGR294W 0 0 0 868 0 0 0 868
4932.YAR020C 4932.YCR072C 0 0 0 0 0 0 297 297
4932.YAR020C 4932.YMR237W 0 0 0 0 0 0 482 482
4932.YAR020C 4932.YLR205C 0 0 0 0 0 0 338 338
4932.YAR023C 4932.YAR019C 0 0 0 123 0 0 95 172
4932.YAR023C 4932.YDR254W 0 0 0 0 0 0 171 171
4932.YAR023C 4932.YLR323C 0 0 0 0 0 0 313 313
4932.YAR023C 4932.YPL254W 0 0 0 0 0 0 196 196
4932.YAR023C 4932.YPL008W 0 0 0 0 0 0 218 218
4932.YAR023C 4932.YLR144C 0 0 0 0 215 0 0 215
4932.YAR023C 4932.YMR199W 0 0 0 0 0 0 220 220
4932.YAR023C 4932.YIL096C 0 0 0 0 0 0 315 315
4932.YAR023C 4932.YDR201W 0 0 0 0 0 0 229 229
4932.YAR023C 4932.YLR053C 0 0 0 0 0 0 394 394
4932.YAR023C 4932.YDL213C 0 0 0 0 0 0 309 309
4932.YAR023C 4932.YHL044W 0 0 0 0 0 0 247 247
4932.YAR023C 4932.YMR179W 0 0 0 0 0 0 212 212
4932.YAR023C 4932.YLR235C 0 0 0 0 0 0 514 514
4932.YAR023C 4932.YGL121C 0 0 0 0 0 0 220 220
4932.YAR023C 4932.YLL062C 0 0 0 0 0 0 698 698
4932.YAR023C 4932.YPL055C 0 0 0 0 0 0 161 161
4932.YAR023C 4932.YKL037W 0 0 0 0 0 0 454 454
4932.YAR023C 4932.YDL217C 0 0 0 0 111 0 697 719
4932.YAR023C 4932.YDR014W 0 0 0 0 0 0 191 191
4932.YAR023C 4932.YJL013C 0 0 0 0 0 0 229 229
4932.YAR023C 4932.YDR387C 0 0 0 0 0 0 379 379
4932.YAR023C 4932.YBR107C 0 0 0 0 0 0 192 192
4932.YAR023C 4932.YGL113W 0 0 0 0 0 0 226 226
